,Redshift,Bin_Y,Bin_Edges
0,2.0020281392528516,0.001548047305666837,-1.0298319805346094
1,0.0,0.0071557696884395824,-0.9876509679381984
2,0.0,0.01579640107823303,-0.9454699553417875
3,0.0,0.03241421501253427,-0.9032889427453764
4,0.0,0.05198595594846491,-0.8611079301489655
5,0.0,0.07504870152268514,-0.8189269175525544
6,0.0,0.09329354476804427,-0.7767459049561434
7,0.0,0.11754102042313229,-0.7345648923597323
8,0.0,0.14177269967714184,-0.6923838797633214
9,0.0,0.16813689307671237,-0.6502028671669104
10,0.0,0.19560683455175965,-0.6080218545704994
11,0.0,0.23005878530338586,-0.5658408419740883
12,0.0,0.27212460137472116,-0.5236598293776773
13,0.0,0.3177762004908139,-0.48147881678126636
14,0.0,0.3599209985675406,-0.4392978041848553
15,0.0,0.4174198984923078,-0.3971167915884444
16,0.0,0.4781412642370356,-0.3549357789920333
17,0.0,0.5554646475149877,-0.3127547663956223
18,0.0,0.6407336205352883,-0.27057375379921134
19,0.0,0.7474225134176761,-0.2283927412028003
20,0.0,0.8688178557038949,-0.18621172860638935
21,0.0,1.026497531266817,-0.1440307160099783
22,0.0,1.2151855421463138,-0.10184970341356725
23,0.0,1.4311381412868307,-0.05966869081715631
24,0.0,1.5945992996443983,-0.01748767822074515
25,0.0,1.502838005780934,0.024693334375665676
26,0.0,1.3385238417651542,0.06687434697207673
27,0.0,1.1811600942237965,0.10905535956848778
28,0.0,1.0285194706048308,0.15123637216489882
29,0.0,0.9043913509320805,0.19341738476130987
30,0.0,0.7972127696162646,0.2355983973577207
31,0.0,0.7142500711533848,0.27777940995413175
32,0.0,0.647020588164425,0.3199604225505428
33,0.0,0.5869152820617483,0.36214143514695385
34,0.0,0.5285791728798365,0.4043224477433649
35,0.0,0.4894356910079722,0.4465034603397757
36,0.0,0.4408617576924057,0.4886844729361868
37,0.0,0.40835276427340206,0.5308654855325978
38,0.0,0.37159453896435385,0.5730464981290089
39,0.0,0.33069765657281025,0.6152275107254199
40,0.0,0.3025168770492408,0.6574085233218308
41,0.0,0.26597980135528776,0.6995895359182418
42,0.0,0.23427642439127408,0.7417705485146528
43,0.0,0.202478269020791,0.7839515611110639
44,0.0,0.16592539692575978,0.826132573707475
45,0.0,0.11746203841774144,0.868313586303886
46,0.0,0.062016670633142874,0.9104945989002968
47,0.0,0.02555857694458091,0.9526756114967079
48,0.0,0.004707327521313468,0.9948566240931191
49,0.0,0.0004738920323469909,1.03703763668953
50,0.0,0.0,1.079218649285941
