,Redshift,Bin_Y,Bin_Edges
0,0.21442503551449454,3.912730659954206e-05,-1.0809779025968504
1,0.0,0.00010620268934161471,-1.037077692240468
2,0.0,0.0003409665289388675,-0.9931774818840859
3,0.0,0.0010704113162589035,-0.9492772715277037
4,0.0,0.00272773223151094,-0.9053770611713214
5,0.0,0.005466643693478891,-0.8614768508149392
6,0.0,0.008979716864594905,-0.8175766404585569
7,0.0,0.013401102510343226,-0.7736764301021746
8,0.0,0.019655881951041385,-0.7297762197457924
9,0.0,0.02764064730496236,-0.6858760093894101
10,0.0,0.036539314748743786,-0.6419757990330279
11,0.0,0.0494149934276075,-0.5980755886766456
12,0.0,0.06331357169328773,-0.5541753783202633
13,0.0,0.07883593318284896,-0.5102751679638811
14,0.0,0.09717825555519147,-0.4663749576074988
15,0.0,0.1193802072428174,-0.42247474725111656
16,0.0,0.14301869004416937,-0.3785745368947343
17,0.0,0.1684374652958005,-0.33467432653835205
18,0.0,0.19790871158809853,-0.2907741161819698
19,0.0,0.22982820935048218,-0.24687390582558755
20,0.0,0.26436364703980664,-0.2029736954692053
21,0.0,0.3006262758347395,-0.15907348511282304
22,0.0,0.3398625799312375,-0.11517327475644079
23,0.0,0.3822793750927545,-0.07127306440005854
24,0.0,0.4256715581116488,-0.027372854043676176
25,0.0,0.44153768093776097,0.016527356312705965
26,0.0,0.450372067806417,0.06042756666908833
27,0.0,0.4667692040792371,0.10432777702547047
28,0.0,0.48568446201250387,0.14822798738185283
29,0.0,0.5075650108244882,0.19212819773823497
30,0.0,0.5320139878339761,0.23602840809461734
31,0.0,0.5556943927495391,0.2799286184509995
32,0.0,0.5836396740844549,0.32382882880738184
33,0.0,0.6153914833899865,0.3677290391637642
34,0.0,0.648305932663041,0.41162924952014635
35,0.0,0.6819274682625082,0.4555294598765287
36,0.0,0.7224409994387162,0.49942967023291085
37,0.0,0.7648661790230806,0.5433298805892932
38,0.0,0.8184007188740932,0.5872300909456754
39,0.0,0.8831703853344111,0.6311303013020577
40,0.0,0.979445918030194,0.6750305116584399
41,0.0,1.1179062768555221,0.7189307220148222
42,0.0,1.3165667916918484,0.7628309323712044
43,0.0,1.5836693501936305,0.8067311427275867
44,0.0,1.7793002935761042,0.8506313530839689
45,0.0,2.010224067511383,0.8945315634403512
46,0.0,1.6894835612768553,0.9384317737967334
47,0.0,0.1623000677749005,0.9823319841531157
48,0.0,0.005919402526987865,1.026232194509498
49,0.0,0.00025153268528277297,1.0701324048658805
50,0.0,0.0,1.1140326152222624
