,Redshift,Bin_Y,Bin_Edges
0,2.220446049250313e-16,0.00032464560635707645,-1.0598700960844207
1,0.0,0.0011687241828854781,-1.0162989168328513
2,0.0,0.004934613216627574,-0.9727277375812821
3,0.0,0.009414722584355217,-0.9291565583297128
4,0.0,0.015258343498782632,-0.8855853790781434
5,0.0,0.019868311109053127,-0.8420141998265741
6,0.0,0.029088246329594048,-0.7984430205750048
7,0.0,0.037723819458692284,-0.7548718413234354
8,0.0,0.04187928322006297,-0.711300662071866
9,0.0,0.051943297017132364,-0.6677294828202968
10,0.0,0.06090351575258753,-0.6241583035687275
11,0.0,0.07129217515601417,-0.5805871243171581
12,0.0,0.0738893400068706,-0.5370159450655888
13,0.0,0.08622587304843972,-0.4934447658140194
14,0.0,0.09284864341812385,-0.44987358656245013
15,0.0,0.10330223194282198,-0.40630240731088074
16,0.0,0.11226245067827732,-0.36273122805931146
17,0.0,0.12719614857070255,-0.3191600488077422
18,0.0,0.1353122887296298,-0.2755888695561728
19,0.0,0.15089527783476914,-0.2320176903046035
20,0.0,0.1718673840054367,-0.18844651105303412
21,0.0,0.19219019896338924,-0.14487533180146484
22,0.0,0.21588932822745585,-0.10130415254989544
23,0.0,0.2478993850142648,-0.05773297329832605
24,0.0,0.26763783788077383,-0.014161794046756881
25,0.0,0.2603008471771039,0.02940938520481251
26,0.0,0.25302878559470665,0.0729805644563819
27,0.0,0.26095013838981806,0.11655174370795107
28,0.0,0.26056056366218955,0.16012292295952046
29,0.0,0.2805587330137855,0.20369410221108986
30,0.0,0.2828312522582864,0.24726528146265925
31,0.0,0.29172654187246894,0.2908364607142284
32,0.0,0.3090626172519368,0.3344076399657978
33,0.0,0.33328117948617636,0.3779788192173672
34,0.0,0.35886325326711227,0.42154999846893637
35,0.0,0.4064562991590597,0.46512117772050576
36,0.0,0.4382066394607818,0.5086923569720752
37,0.0,0.47982620619576144,0.5522635362236445
38,0.0,0.5302761334236487,0.5958347154752137
39,0.0,0.6098143069811324,0.6394058947267831
40,0.0,0.6987022740017035,0.6829770739783525
41,0.0,0.8144708972286334,0.7265482532299217
42,0.0,0.9886108004785692,0.7701194324814911
43,0.0,1.301114661157891,0.8136906117330605
44,0.0,1.77503231731796,0.8572617909846298
45,0.0,2.598528362403298,0.900832970236199
46,0.0,4.0080097269632144,0.9444041494877686
47,0.0,1.996245833489673,0.9879753287393378
48,0.0,1.0278279897264988,1.031546507990907
49,0.0,0.06544855424158728,1.0751176872424766
50,0.0,0.0,1.1186888664940455
