,Redshift,Bin_Y,Bin_Edges
0,0.12575933241126092,0.00018118274488466312,-1.0736485372630982
1,0.0,0.0007609675285155812,-1.0298183551716233
2,0.0,0.00289892391815461,-0.9859881730801483
3,0.0,0.007935804225948206,-0.9421579909886735
4,0.0,0.012791501788857216,-0.8983278088971984
5,0.0,0.021814402484113385,-0.8544976268057236
6,0.0,0.029786443259038543,-0.8106674447142487
7,0.0,0.03746859164214824,-0.7668372626227737
8,0.0,0.04631030959251978,-0.7230070805312988
9,0.0,0.056202887463222356,-0.6791768984398239
10,0.0,0.06087740228124665,-0.6353467163483489
11,0.0,0.07356019442317323,-0.591516534256874
12,0.0,0.07986535394515931,-0.5476863521653992
13,0.0,0.08968545871790802,-0.5038561700739242
14,0.0,0.09874459596214115,-0.4600259879824493
15,0.0,0.10968803375317479,-0.4161958058909744
16,0.0,0.12284190103180127,-0.37236562379949945
17,0.0,0.13349544643101946,-0.3285354417080245
18,0.0,0.15675931087421013,-0.2847052596165496
19,0.0,0.16860866238966707,-0.24087507752507464
20,0.0,0.19096661310843493,-0.1970448954335997
21,0.0,0.20904865104792378,-0.1532147133421249
22,0.0,0.2412629430884168,-0.10938453125064995
23,0.0,0.2657950867458008,-0.06555434915917502
24,0.0,0.29261013298872945,-0.021724167067700195
25,0.0,0.29116067102965365,0.02210601502377485
26,0.0,0.29355228326212973,0.06593619711524967
27,0.0,0.2984442173740171,0.10976637920672472
28,0.0,0.3051479789347481,0.15359656129819954
29,0.0,0.307104752579504,0.19742674338967459
30,0.0,0.318048190370536,0.2412569254811494
31,0.0,0.3311658211001873,0.28508710757262445
32,0.0,0.3450081828093755,0.3289172896640993
33,0.0,0.37551935704795086,0.3727474717555741
34,0.0,0.39566687827912733,0.41657765384704915
35,0.0,0.44041901626563684,0.46040783593852397
36,0.0,0.48415653088079685,0.504238018029999
37,0.0,0.5445990945743177,0.5480682001214738
38,0.0,0.5975044560806421,0.5918983822129489
39,0.0,0.6735649723832202,0.6357285643044237
40,0.0,0.7694468809761873,0.6795587463958987
41,0.0,0.8942093191037663,0.7233889284873736
42,0.0,1.1025332391721465,0.7672191105788484
43,0.0,1.4417073375962413,0.8110492926703234
44,0.0,1.9862701956215747,0.8548794747617983
45,0.0,2.8611654341206463,0.8987096568532733
46,0.0,3.3203187462073425,0.9425398389447481
47,0.0,1.3420568279096836,0.9863700210362232
48,0.0,0.547606728139403,1.0302002031276978
49,0.0,0.038990526699179504,1.0740303852191728
50,0.0,0.0,1.1178605673106476
