,Redshift,Bin_Y,Bin_Edges
0,2.4442257045541464,0.0004055999229970619,-1.0511082456567815
1,0.0,0.0043939991658015045,-1.0078613534232987
2,0.0,0.01392559735623246,-0.964614461189816
3,0.0,0.027513194776634036,-0.9213675689563332
4,0.0,0.04549479136283711,-0.8781206767228504
5,0.0,0.06476078770519755,-0.8348737844893677
6,0.0,0.08733918341870067,-0.7916268922558849
7,0.0,0.1118779787600229,-0.7483800000224021
8,0.0,0.1471651720607673,-0.7051331077889194
9,0.0,0.17217716731225277,-0.6618862155554366
10,0.0,0.20482796111351628,-0.6186393233219538
11,0.0,0.2411967542089201,-0.575392431088471
12,0.0,0.2824327463802875,-0.5321455388549884
13,0.0,0.32569673816664074,-0.4888986466215056
14,0.0,0.37409832897762346,-0.44565175438802285
15,0.0,0.43000351836405176,-0.4024048621545401
16,0.0,0.5012539048372023,-0.3591579699210573
17,0.0,0.5791966900398043,-0.31591107768757454
18,0.0,0.6579506750884007,-0.27266418545409177
19,0.0,0.7458306584044307,-0.229417293220609
20,0.0,0.8514218383579991,-0.18617040098712623
21,0.0,0.9581622180933926,-0.14292350875364346
22,0.0,1.0794365950695142,-0.09967661652016069
23,0.0,1.1752933768711562,-0.05642972428667792
24,0.0,1.215380169260696,-0.01318283205319526
25,0.0,1.2132169696713784,0.03006406018028751
26,0.0,1.1501461816453353,0.07331095241377028
27,0.0,1.1151969882804218,0.11655784464725305
28,0.0,1.05652019942018,0.15980473688073582
29,0.0,0.9736426151544472,0.2030516291142186
30,0.0,0.9119238268717276,0.24629852134770136
31,0.0,0.8316826421054755,0.28954541358118413
32,0.0,0.7832810512944928,0.3327923058146669
33,0.0,0.7125714647186716,0.37603919804814967
34,0.0,0.6363862791823902,0.41928609028163244
35,0.0,0.5758842906686618,0.4625329825151152
36,0.0,0.5224127008202157,0.505779874748598
37,0.0,0.4734703101119036,0.5490267669820807
38,0.0,0.4076955225992134,0.5922736592155635
39,0.0,0.3606459315315542,0.6355205514490463
40,0.0,0.3004819429536567,0.6787674436825291
41,0.0,0.24917355269452837,0.7220143359160118
42,0.0,0.19644556270491034,0.7652612281494946
43,0.0,0.14784117193242907,0.8085081203829774
44,0.0,0.10106198081343458,0.8517550126164601
45,0.0,0.06300318803887694,0.8950019048499429
46,0.0,0.031028394109275236,0.9382487970834257
47,0.0,0.009937198113428069,0.9814956893169084
48,0.0,0.0014195997304897094,1.024742581550391
49,0.0,0.0007435998588279545,1.067989473783874
50,0.0,0.0,1.1112363660173563
