,Redshift,Bin_Y,Bin_Edges
0,0.8167099790118506,8.045906818503734e-05,-1.098265997775368
1,0.0,0.00041838715456219626,-1.0542644093857987
2,0.0,0.0019149258228038887,-1.0102628209962297
3,0.0,0.006517184522988041,-0.9662612326066604
4,0.0,0.014080336932381572,-0.9222596442170913
5,0.0,0.02305956894183176,-0.8782580558275221
6,0.0,0.03842725096517393,-0.834256467437953
7,0.0,0.0586224770796182,-0.7902548790483839
8,0.0,0.08073262901686687,-0.7462532906588146
9,0.0,0.10865192567707442,-0.7022517022692456
10,0.0,0.1403206149147055,-0.6582501138796764
11,0.0,0.17461226977516847,-0.6142485254901072
12,0.0,0.2135222751494526,-0.5702469371005381
13,0.0,0.24509441350526076,-0.526245348710969
14,0.0,0.280802147965781,-0.4822437603213997
15,0.0,0.31642942335811564,-0.43824217193183057
16,0.0,0.3587348014098084,-0.39424058354226144
17,0.0,0.38741041331095577,-0.3502389951526923
18,0.0,0.4322261142900206,-0.30623740676312317
19,0.0,0.47771767144184185,-0.2622358183735539
20,0.0,0.5326551231985855,-0.21823422998398478
21,0.0,0.6080291782743287,-0.17423264159441565
22,0.0,0.6972421930778966,-0.13023105320484651
23,0.0,0.7991677406547059,-0.08622946481527727
24,0.0,0.9537296106381586,-0.042227876425708244
25,0.0,0.9714788810797828,0.0017737119638610022
26,0.0,0.8921945152902421,0.045775300353430026
27,0.0,0.840234049056345,0.08977688874299927
28,0.0,0.8021930016184633,0.13377847713256852
29,0.0,0.7752713974037458,0.17778006552213754
30,0.0,0.7681105403352814,0.2217816539117068
31,0.0,0.7554301911893156,0.2657832423012758
32,0.0,0.7432647800797378,0.30978483069084506
33,0.0,0.7339476199839143,0.3537864190804143
34,0.0,0.7345269252748429,0.39778800746998333
35,0.0,0.7474808352526376,0.4417895958595526
36,0.0,0.7605312961122469,0.4857911842491216
37,0.0,0.7762851816628773,0.5297927726386908
38,0.0,0.786583942390566,0.5737943610282601
39,0.0,0.803705632100338,0.6177959494178291
40,0.0,0.8021447261775524,0.6617975378073984
41,0.0,0.7721174019308923,0.7057991261969674
42,0.0,0.7102926539375096,0.7498007145865366
43,0.0,0.6078521683243232,0.7938023029761059
44,0.0,0.44592024769511396,0.8378038913656749
45,0.0,0.32354200498567215,0.8818054797552441
46,0.0,0.1832857573255169,0.9258070681448134
47,0.0,0.03829851645607777,0.9698086565343822
48,0.0,0.0013838959727826422,1.0138102449239514
49,0.0,0.00017700995000708127,1.0578118333135207
50,0.0,0.0,1.1018134217030902
