,Redshift,Bin_Y,Bin_Edges
0,0.1803852617057493,9.293331437727719e-06,-1.1451976026330644
1,0.0,7.434665150182175e-05,-1.0988053817131218
2,0.0,0.00024560947371137545,-1.0524131607931793
3,0.0,0.001149717860724601,-1.0060209398732367
4,0.0,0.006148202555445296,-0.9596287189532942
5,0.0,0.014059482846505223,-0.9132364980333516
6,0.0,0.025455762426713043,-0.8668442771134091
7,0.0,0.03977280331592101,-0.8204520561934665
8,0.0,0.0564569884841959,-0.774059835273524
9,0.0,0.07325534886727716,-0.7276676143535814
10,0.0,0.08963550933566068,-0.6812753934336389
11,0.0,0.10760350186111882,-0.6348831725136963
12,0.0,0.12640125612208836,-0.5884909515937538
13,0.0,0.14681206719689208,-0.5420987306738112
14,0.0,0.16806326095742172,-0.49570650975386865
15,0.0,0.1923693055234102,-0.4493142888339261
16,0.0,0.21800827934132413,-0.40292206791398355
17,0.0,0.2456771822689932,-0.356529846994041
18,0.0,0.27347220898046,-0.31013762607409845
19,0.0,0.3055235814904061,-0.2637454051541559
20,0.0,0.3414993951046269,-0.21735318423421335
21,0.0,0.3788492941528546,-0.1709609633142708
22,0.0,0.41997759623990705,-0.12456874239432825
23,0.0,0.4638208787255528,-0.0781765214743857
24,0.0,0.5092665970748181,-0.031784300554443146
25,0.0,0.5215006041031983,0.014607920365499405
26,0.0,0.525973351762299,0.061000141285441956
27,0.0,0.5283484617540268,0.1073923622053845
28,0.0,0.5349759346879035,0.15378458312532706
29,0.0,0.5404590002361629,0.2001768040452696
30,0.0,0.5502740858531802,0.24656902496521216
31,0.0,0.5639459040168544,0.2929612458851547
32,0.0,0.5823666145452077,0.33935346680509726
33,0.0,0.5965907221200384,0.3857456877250398
34,0.0,0.6228404005752886,0.43213790864498236
35,0.0,0.650141553101779,0.4785301295649249
36,0.0,0.6827930092988469,0.5249223504848675
37,0.0,0.710455274132632,0.57131457140481
38,0.0,0.7500913327145406,0.6177067923247526
39,0.0,0.8107223546330531,0.6640990132446951
40,0.0,0.8885779025620055,0.7104912341646377
41,0.0,1.0073572992863804,0.7568834550845802
42,0.0,1.2066049976924857,0.8032756760045228
43,0.0,1.514985614790605,0.8496678969244653
44,0.0,1.8952010286647962,0.8960601178444079
45,0.0,1.2919907993235575,0.9424523387643506
46,0.0,0.24220014869250736,0.988844559684293
47,0.0,0.109037330140082,1.0352367806042353
48,0.0,0.023622320895926932,1.081629001524178
49,0.0,0.000674430338623672,1.1280212224441208
50,0.0,0.0,1.1744134433640632
