,Redshift,Bin_Y,Bin_Edges
0,1.5312390291576135,4.431597361539934e-06,-1.485181738689023
1,0.0,0.0,-1.4150040339770655
2,0.0,4.431597361539934e-06,-1.3448263292651081
3,0.0,9.30635445923386e-05,-1.2746486245531508
4,0.0,0.0003057802179462554,-1.2044709198411934
5,0.0,0.0014934483108389625,-1.134293215129236
6,0.0,0.004187859506655231,-1.0641155104172788
7,0.0,0.019561070753837267,-0.9939378057053213
8,0.0,0.05355585411421009,-0.9237601009933639
9,0.0,0.09398088524617738,-0.8535823962814065
10,0.0,0.13375447156599826,-0.7834046915694491
11,0.0,0.17735695800618997,-0.7132269868574918
12,0.0,0.22689335331348306,-0.6430492821455345
13,0.0,0.27119160053943625,-0.5728715774335771
14,0.0,0.314337632451389,-0.5026938727216197
15,0.0,0.36102894225257376,-0.4325161680096623
16,0.0,0.41273238866966017,-0.3623384632977049
17,0.0,0.48065104983262125,-0.2921607585857475
18,0.0,0.5601051589276707,-0.22198305387379014
19,0.0,0.6558764095079103,-0.15180534916183275
20,0.0,0.7586983314903597,-0.08162764444987536
21,0.0,0.8299318274797527,-0.011449939737917969
22,0.0,0.8148422384637091,0.05872776497403942
23,0.0,0.8118021626736953,0.1289054696859968
24,0.0,0.8287087066079676,0.19908317439795398
25,0.0,0.8306851990312144,0.26926087910991137
26,0.0,0.8396104361173558,0.33943858382186876
27,0.0,0.838808316994917,0.40961628853382615
28,0.0,0.827432406567844,0.47979399324578353
29,0.0,0.7926222092929479,0.5499716979577409
30,0.0,0.7399172218721535,0.6201494026696983
31,0.0,0.6478153339072691,0.6903271073816557
32,0.0,0.5082864909791842,0.7605048120936131
33,0.0,0.3142135477252659,0.8306825168055705
34,0.0,0.09120670529785338,0.9008602215175279
35,0.0,0.005738918583194214,0.9710379262294853
36,0.0,0.001471290324031258,1.0412156309414426
37,0.0,0.0004874757097693927,1.1113933356534
38,0.0,0.000132947920846198,1.1815710403653574
39,0.0,8.863194723079867e-06,1.2517487450773148
40,0.0,0.0,1.3219264497892722
41,0.0,0.0,1.3921041545012296
42,0.0,0.0,1.462281859213187
43,0.0,0.0,1.5324595639251444
44,0.0,0.0,1.6026372686371018
45,0.0,0.0,1.6728149733490592
46,0.0,0.0,1.7429926780610165
47,0.0,0.0,1.813170382772974
48,0.0,0.0,1.8833480874849309
49,0.0,4.431597361539947e-06,1.9535257921968883
50,0.0,0.0,2.0237034969088454
