,Redshift,Bin_Y,Bin_Edges
0,0.12575933241126092,3.7278532444409334e-05,-1.1016573033209547
1,0.0,0.00010048995702406044,-1.0571471733572173
2,0.0,0.0002706745616615815,-1.0126370433934802
3,0.0,0.0009254800880764253,-0.9681269134297429
4,0.0,0.002507386508326147,-0.9236167834660056
5,0.0,0.005150920700362311,-0.8791066535022684
6,0.0,0.009001955182445629,-0.8345965235385311
7,0.0,0.013536969694596016,-0.7900863935747937
8,0.0,0.019593920813933234,-0.7455762636110566
9,0.0,0.027618530124032096,-0.7010661336473192
10,0.0,0.03776801578346201,-0.656556003683582
11,0.0,0.050619384642232645,-0.6120458737198446
12,0.0,0.06547731102996748,-0.5675357437561074
13,0.0,0.08345853011424045,-0.5230256137923701
14,0.0,0.1038369209152648,-0.47851548382863285
15,0.0,0.12709548354905936,-0.4340053538648956
16,0.0,0.15189219084762545,-0.3894952239011583
17,0.0,0.1821526343579352,-0.34498509393742105
18,0.0,0.21448446762754733,-0.3004749639736838
19,0.0,0.249754821737234,-0.2559648340099465
20,0.0,0.2850381422929883,-0.21145470404620925
21,0.0,0.32165052357067375,-0.16694457408247199
22,0.0,0.35672800179510455,-0.12243444411873472
23,0.0,0.39662899795668927,-0.07792431415499745
24,0.0,0.43878453492828456,-0.03341418419126008
25,0.0,0.4538418204243069,0.011095945772477078
26,0.0,0.4608599093584088,0.055606075736214455
27,0.0,0.47585236262409286,0.10011620569995161
28,0.0,0.4921252524389592,0.144626335663689
29,0.0,0.5117807638717112,0.18913646562742614
30,0.0,0.5343699337272675,0.23364659559116352
31,0.0,0.5557451200697374,0.2781567255549007
32,0.0,0.578047407306045,0.32266685551863805
33,0.0,0.6044535747227574,0.36717698548237543
34,0.0,0.6329505815678677,0.4116871154461126
35,0.0,0.663967941367378,0.45619724540984996
36,0.0,0.6976369393877102,0.5007073753735871
37,0.0,0.7356205223370501,0.5452175053373245
38,0.0,0.7781763983309773,0.5897276353010616
39,0.0,0.8331654752980021,0.634237765264799
40,0.0,0.9091553324772887,0.6787478952285362
41,0.0,1.017037784565656,0.7232580251922736
42,0.0,1.191588839916443,0.7677681551560107
43,0.0,1.472573347007548,0.8122782851197481
44,0.0,1.8013602783326892,0.8567884150834852
45,0.0,2.0494634990020506,0.9012985450472224
46,0.0,1.6846574013068192,0.9458086750109598
47,0.0,0.16206436778767344,0.9903188049746972
48,0.0,0.025007412047164855,1.0348289349384345
49,0.0,0.0011799465921534839,1.079339064902172
50,0.0,0.0,1.123849194865909
