,Redshift,Bin_Y,Bin_Edges
0,0.1803852617057493,3.368345252646083e-05,-1.1351433373592235
1,0.0,0.0001058622793688769,-1.0892463210735328
2,0.0,0.00021172455873775487,-1.0433493047878422
3,0.0,0.000479588205019609,-0.9974522885021517
4,0.0,0.0013409222053391075,-0.9515552722164611
5,0.0,0.0032785227125755293,-0.9056582559307704
6,0.0,0.006356548683922124,-0.8597612396450799
7,0.0,0.01057500011937887,-0.8138642233593893
8,0.0,0.01612314594266592,-0.7679672070736987
9,0.0,0.023442078984486966,-0.722070190788008
10,0.0,0.03310441793779176,-0.6761731745023175
11,0.0,0.0447781401991051,-0.630276158216627
12,0.0,0.05907917175748248,-0.5843791419309363
13,0.0,0.07628820805064448,-0.5384821256452457
14,0.0,0.0964244967657488,-0.49258510935955513
15,0.0,0.11888333973124877,-0.4466880930738646
16,0.0,0.14462230938325435,-0.40079107678817394
17,0.0,0.17427818337190878,-0.3548940605024833
18,0.0,0.20526214777446333,-0.30899704421679275
19,0.0,0.23899371951881862,-0.2631000279311022
20,0.0,0.2734342477401599,-0.21720301164541156
21,0.0,0.3122568327378023,-0.1713059953597209
22,0.0,0.3529544632594146,-0.12540897907403048
23,0.0,0.3950956703178768,-0.07951196278833983
24,0.0,0.4378592192611136,-0.03361494650264918
25,0.0,0.4534642816244439,0.012282069783041472
26,0.0,0.46470653489863495,0.05817908606873212
27,0.0,0.4791070128406596,0.10407610235442255
28,0.0,0.4981413714659696,0.1499731186401132
29,0.0,0.5191197464942379,0.19587013492580385
30,0.0,0.5425955089312487,0.24176715121149428
31,0.0,0.5681275659463061,0.28766416749718493
32,0.0,0.590560745328929,0.3335611837828756
33,0.0,0.6204379677198998,0.37945820006856623
34,0.0,0.6517555586998623,0.4253552163542569
35,0.0,0.6865698128468513,0.4712522326399473
36,0.0,0.7249240374569813,0.517149248925638
37,0.0,0.7724417651282423,0.5630462652113286
38,0.0,0.8323020721895489,0.608943281497019
39,0.0,0.9033404735678549,0.6548402977827097
40,0.0,1.010400921462316,0.7007373140684003
41,0.0,1.1806868137228737,0.746634330354091
42,0.0,1.451527435618503,0.7925313466397816
43,0.0,1.7916821869178643,0.8384283629254721
44,0.0,1.9961952788670871,0.8843253792111625
45,0.0,1.660653556589923,0.9302223954968531
46,0.0,0.3142457604107918,0.9761194117825438
47,0.0,0.04060139208582396,1.0220164280682345
48,0.0,0.008634191664282795,1.067913444353925
49,0.0,0.000425053091405337,1.1138104606396158
50,0.0,0.0,1.1597074769253066
